16079	receive	15	1545377112.9891934
16077	receive	15	1545377112.9950497
16077	send	16	1545377113.3203907
16069	receive	16	1545377113.323008
16079	receive	16	1545377113.3231134
16078	receive	16	1545377113.3258686
16077	receive	16	1545377113.330888
16079	send	17	1545377113.3749132
16078	receive	17	1545377113.3786952
16069	receive	17	1545377113.3786888
16077	receive	17	1545377113.3786967
16079	receive	17	1545377113.3916903
16069	send	18	1545377113.5562594
16077	receive	18	1545377113.5591521
16069	receive	18	1545377113.5631514
16078	receive	18	1545377113.5633633
16079	receive	18	1545377113.5638645
16078	send	19	1545377113.8165786
16077	receive	19	1545377113.8184435
16079	receive	19	1545377113.8184376
16069	receive	19	1545377113.8260279
16078	receive	19	1545377113.8265226
16079	send	20	1545377116.6855035
16078	receive	20	1545377116.687231
16069	receive	20	1545377116.6881187
16079	receive	20	1545377116.692377
16077	receive	20	1545377116.6922977
16077	fork	20
16077	send	20	1545377116.7269683
16069	receive	20	1545377116.7395446
16077	receive	20	1545377116.727297
16069	fork	20
16078	receive	20	1545377116.7395523
16078	send	21	1545377116.7428026
16079	receive	20	1545377116.7382803
16078	fork	20
16078	receive	21	1545377116.743937
16079	fork	20
16079	receive	21	1545377116.7521098
16077	receive	21	1545377116.7559254
16077	fork	21
16069	receive	21	1545377116.759023
16078	send	22	1545377117.8452342
16077	receive	22	1545377117.8470788
16077	fork	22
16079	receive	22	1545377117.850095
16069	receive	22	1545377117.8674197
16078	receive	22	1545377117.8737648
16069	send	23	1545377118.5420303
16077	receive	23	1545377118.5439467
16077	fork	23
16078	receive	23	1545377118.5550478
16069	receive	23	1545377118.5590508
16079	receive	23	1545377118.559049
16078	send	24	1545377118.7516568
16069	receive	24	1545377118.7532935
16079	receive	24	1545377118.7532942
16077	receive	24	1545377118.767052
16077	fork	24
16078	receive	24	1545377118.7710521
16069	send	25	1545377119.7620542
16077	receive	25	1545377119.7634583
16077	fork	25
16079	receive	25	1545377119.7710567
16078	receive	25	1545377119.7741592
16069	receive	25	1545377119.779048
16069	send	26	1545377120.7582772
16077	receive	26	1545377120.7705414
16078	receive	26	1545377120.770542
16077	fork	26
16079	receive	26	1545377120.7830472
16069	receive	26	1545377120.7910528
16077	send	21	1545377121.054024
16069	receive	21	1545377121.055674
16079	receive	21	1545377121.0556757
16078	receive	21	1545377121.0556846
16078	fork	21
16079	fork	21
16077	receive	21	1545377121.0710518
16069	fork	21
16069	send	27	1545377121.2112412
16077	receive	27	1545377121.2131748
16077	fork	27
16078	receive	27	1545377121.2191095
16079	receive	27	1545377121.2216966
16069	receive	27	1545377121.2222154
16078	send	28	1545377125.8460295
16079	receive	28	1545377125.8475692
16069	receive	28	1545377125.8510494
16077	receive	28	1545377125.8550475
16077	fork	28
16078	receive	28	1545377125.8670528
16079	send	29	1545377125.9617648
16069	receive	29	1545377125.9637234
16078	receive	29	1545377125.9757931
16079	receive	29	1545377125.975862
16077	receive	29	1545377125.9790757
16077	fork	29
16077	send	22	1545377126.4086666
16078	receive	22	1545377126.415048
16078	fork	22
16069	receive	22	1545377126.4184387
16069	fork	22
16077	receive	22	1545377126.4230542
16079	receive	22	1545377126.4230483
16079	fork	22
16078	send	30	1545377128.4820323
16077	receive	30	1545377128.483169
16079	receive	30	1545377128.4950452
16078	receive	30	1545377128.4950554
16077	fork	30
16069	receive	30	1545377128.5030487
16069	send	31	1545377128.8300643
16079	receive	31	1545377128.8320467
16078	receive	31	1545377128.8350525
16069	receive	31	1545377128.8406293
16077	receive	31	1545377128.8430474
16077	fork	31
16078	send	32	1545377130.9420304
16079	send	32	1545377131.6139472
16078	receive	32	1545377131.6157048
16077	receive	32	1545377131.6183565
16077	fork	32
16069	receive	32	1545377131.6230695
16079	send	33	1545377131.6302755
16079	receive	32	1545377131.628155
16079	receive	33	1545377131.6310632
16077	receive	33	1545377131.6324291
16069	receive	33	1545377131.6401417
16077	fork	33
16079	send	34	1545377131.8415039
16079	receive	34	1545377131.8422961
16077	receive	34	1545377131.8562658
16069	receive	34	1545377131.8560889
16077	fork	34
16069	send	35	1545377132.4413
16077	receive	35	1545377132.4542267
16079	receive	35	1545377132.4563932
16069	receive	35	1545377132.4414968
16077	fork	35
16069	send	36	1545377133.2430649
16069	receive	36	1545377133.2439365
16077	receive	36	1545377133.2550979
16079	receive	36	1545377133.2572975
16077	fork	36
16077	send	23	1545377133.5912926
16077	receive	23	1545377133.591542
16069	receive	23	1545377133.604013
16079	receive	23	1545377133.6026409
16069	fork	23
16079	fork	23
16069	send	37	1545377133.9532256
16069	receive	37	1545377133.9534104
16077	receive	37	1545377133.9662697
16079	receive	37	1545377133.9650548
16077	fork	37
16069	send	38	1545377134.6754346
16069	receive	38	1545377134.67566
16079	receive	38	1545377134.6823924
16077	receive	38	1545377134.6885862
16077	fork	38
16077	send	24	1545377134.810451
16077	receive	24	1545377134.810733
16079	receive	24	1545377134.8249233
16069	receive	24	1545377134.8240898
16079	fork	24
16069	fork	24
16077	send	25	1545377135.0396929
16077	receive	25	1545377135.0400472
16079	receive	25	1545377135.0538237
16069	receive	25	1545377135.0528963
16079	fork	25
16069	fork	25
16069	send	39	1545377135.6565006
16069	receive	39	1545377135.656688
16079	receive	39	1545377135.6696358
16077	receive	39	1545377135.667884
16077	fork	39
16077	send	26	1545377135.774607
16079	send	40	1545377137.426354
16077	receive	40	1545377137.427445
16079	receive	40	1545377137.4265523
16069	receive	40	1545377137.4376705
16069	send	41	1545377137.6534262
16069	receive	41	1545377137.6536646
16079	receive	41	1545377137.6662543
16079	send	42	1545377137.798877
16079	receive	42	1545377137.79916
16069	receive	42	1545377137.812524
16069	send	43	1545377138.1030614
16069	receive	43	1545377138.1032865
16079	receive	43	1545377138.1145606
16079	send	44	1545377138.7490516
16079	receive	44	1545377138.7492855
16069	receive	44	1545377138.7643192
16079	send	45	1545377139.135317
16079	receive	45	1545377139.1355429
16069	receive	45	1545377139.1366005
16079	send	46	1545377141.4597135
16079	receive	46	1545377141.4599438
16069	receive	46	1545377141.471479
16069	send	47	1545377143.033289
16069	receive	47	1545377143.0335255
16079	receive	47	1545377143.0480623
16079	fork	47
16079	send	47	1545377143.0691292
16069	send	48	1545377143.3712692
16069	receive	48	1545377143.371518
16079	receive	48	1545377143.3723147
16069	send	49	1545377144.9918082
16069	receive	49	1545377144.9920561
16069	send	50	1545377146.2098086
16069	receive	50	1545377146.2100515
16069	send	51	1545377147.5465305
16069	receive	51	1545377147.5468025
16069	send	52	1545377147.6256306
16069	receive	52	1545377147.6258864
16069	send	53	1545377147.6488595
16069	receive	53	1545377147.649073
16069	send	54	1545377154.427153
16069	receive	54	1545377154.4273918
16069	send	55	1545377155.0442467
16069	receive	55	1545377155.044512
16069	send	56	1545377156.9008818
16069	receive	56	1545377156.9011467
16069	send	57	1545377158.3461528
16069	receive	57	1545377158.3464625
16069	send	58	1545377158.985747
16069	receive	58	1545377158.9860804
16069	send	59	1545377159.1837583
16069	receive	59	1545377159.1840165
16069	send	60	1545377160.2895813
16069	receive	60	1545377160.2898242
16069	send	61	1545377161.2644744
16069	receive	61	1545377161.2647295
16069	send	62	1545377164.9151952
16069	receive	62	1545377164.9154286
16069	send	63	1545377165.7910888
16069	receive	63	1545377165.7913814
16069	send	64	1545377167.1608486
16069	receive	64	1545377167.161097
16069	send	65	1545377168.2376592
16069	receive	65	1545377168.237901
16069	send	66	1545377172.6057973
16069	receive	66	1545377172.6111636
16069	send	67	1545377172.6960707
16069	receive	67	1545377172.6963203
16069	send	68	1545377173.3367724
16069	receive	68	1545377173.3370078
16069	send	69	1545377173.6297436
16069	receive	69	1545377173.630015
16069	send	70	1545377173.8213422
16069	receive	70	1545377173.8215704
16069	send	71	1545377174.4580777
16069	receive	71	1545377174.4583364
16069	send	72	1545377174.6349518
16069	receive	72	1545377174.6352499
16069	send	73	1545377175.7253642
16069	receive	73	1545377175.7256162
16069	send	74	1545377176.4785151
16069	receive	74	1545377176.4787486
16069	send	75	1545377176.8058777
16069	receive	75	1545377176.8061233
16069	send	76	1545377177.9806306
16069	receive	76	1545377177.9808912
16069	send	77	1545377183.442301
16069	receive	77	1545377183.4425647
16069	send	78	1545377188.250343
16069	receive	78	1545377188.2506711
16069	send	79	1545377188.6630266
16069	receive	79	1545377188.6632783
16069	send	80	1545377191.7620087
16069	receive	80	1545377191.762323
16069	send	81	1545377191.9200428
16069	receive	81	1545377191.920295
16069	send	82	1545377193.0986784
16069	receive	82	1545377193.0989175
16069	send	83	1545377194.7136648
16069	receive	83	1545377194.7139158
16069	send	84	1545377198.6128514
16069	receive	84	1545377198.613092
16069	send	85	1545377199.1184363
16069	receive	85	1545377199.1186717
16069	send	86	1545377200.8425272
16069	receive	86	1545377200.8428214
16069	send	87	1545377200.886779
16069	receive	87	1545377200.9023058
16069	send	88	1545377202.8403223
16069	receive	88	1545377202.840558
16069	send	89	1545377208.8440402
16069	receive	89	1545377208.8443198
16069	send	90	1545377209.8561416
16069	receive	90	1545377209.8564005
16069	send	91	1545377210.0298371
16069	receive	91	1545377210.0301366
16069	send	92	1545377210.8796046
16069	receive	92	1545377210.8798347
16069	send	93	1545377211.655503
16069	receive	93	1545377211.6557412
16069	send	94	1545377214.0694685
16069	receive	94	1545377214.0696983
16069	send	95	1545377214.7460885
16069	receive	95	1545377214.7463882
16069	send	96	1545377216.135342
16069	receive	96	1545377216.1355877
16069	send	97	1545377216.274266
16069	receive	97	1545377216.2745802
16069	send	98	1545377216.7725878
16069	receive	98	1545377216.772805
16069	send	99	1545377219.1162808
16069	receive	99	1545377219.1167011
16069	send	100	1545377219.2223852
16069	receive	100	1545377219.2226462
16069	send	101	1545377220.9418204
16069	receive	101	1545377220.9420652
16069	send	102	1545377225.5204654
16069	receive	102	1545377225.52071
16069	send	103	1545377225.9223995
16069	receive	103	1545377225.9226494
16069	send	104	1545377226.403336
16069	receive	104	1545377226.4035873
16069	send	105	1545377227.1628861
16069	receive	105	1545377227.1631193
16069	send	106	1545377228.9736373
16069	receive	106	1545377228.9738736
16069	send	107	1545377229.4598272
16069	receive	107	1545377229.460069
16069	send	108	1545377235.1727474
16069	receive	108	1545377235.1729853
16069	send	109	1545377238.4337838
16069	receive	109	1545377238.4340203
16069	send	110	1545377239.4498422
16069	receive	110	1545377239.4500582
16069	send	111	1545377240.9214451
16069	receive	111	1545377240.9216902
16069	send	112	1545377240.9264648
16069	receive	112	1545377240.926805
16069	send	113	1545377241.8510323
16069	receive	113	1545377241.851305
16069	send	114	1545377244.6737309
16069	receive	114	1545377244.6739879
16069	send	115	1545377245.810336
16069	receive	115	1545377245.8105748
16069	send	116	1545377248.3810394
16069	receive	116	1545377248.3813324
16069	send	117	1545377248.966087
16069	receive	117	1545377248.9663804
16069	send	118	1545377249.0054944
16069	receive	118	1545377249.0057485
16069	send	119	1545377249.653122
16069	receive	119	1545377249.6533597
16069	send	120	1545377249.8775442
16069	receive	120	1545377249.8778925
16069	send	121	1545377250.0156612
16069	receive	121	1545377250.015928
16069	send	122	1545377251.4796274
16069	receive	122	1545377251.479902
16069	send	123	1545377253.8112147
16069	receive	123	1545377253.8114667
16069	send	124	1545377254.741113
16069	receive	124	1545377254.741362
16069	send	125	1545377254.8353553
16069	receive	125	1545377254.8356247
16069	send	126	1545377255.9375145
16069	receive	126	1545377255.9377573
16069	send	127	1545377257.441435
16069	receive	127	1545377257.4417188
16069	send	128	1545377259.2058408
16069	receive	128	1545377259.2061162
16069	send	129	1545377261.315128
16069	receive	129	1545377261.3153923
16069	send	130	1545377261.6178565
16069	receive	130	1545377261.6181622
16069	send	131	1545377264.1327307
16069	receive	131	1545377264.1329944
16069	send	132	1545377264.762728
16069	receive	132	1545377264.762952
16069	send	133	1545377264.9129958
16069	receive	133	1545377264.913249
16069	send	134	1545377265.3368423
16069	receive	134	1545377265.3370836
16069	send	135	1545377268.536899
16069	receive	135	1545377268.5371578
16069	send	136	1545377269.1002417
16069	receive	136	1545377269.1005397
16069	send	137	1545377269.5161014
16069	receive	137	1545377269.5163777
16069	send	138	1545377274.0435503
16069	receive	138	1545377274.0437806
16069	send	139	1545377275.8797278
16069	receive	139	1545377275.8799887
16069	send	140	1545377276.3000875
16069	receive	140	1545377276.3003423
16069	send	141	1545377277.1475701
16069	receive	141	1545377277.1479137
16069	send	142	1545377277.464322
16069	receive	142	1545377277.4645877
16069	send	143	1545377278.3147583
16069	receive	143	1545377278.315025
16069	send	144	1545377278.6609132
16069	receive	144	1545377278.66115
16069	send	145	1545377280.9266317
16069	receive	145	1545377280.9269085
16069	send	146	1545377283.0740635
16069	receive	146	1545377283.074301
16069	send	147	1545377283.553672
16069	receive	147	1545377283.5538864
16069	send	148	1545377287.1140535
16069	receive	148	1545377287.1142848
16069	send	149	1545377287.4054687
16069	receive	149	1545377287.4057386
16069	send	150	1545377288.5106735
16069	receive	150	1545377288.5109622
16069	send	151	1545377288.5385168
16069	receive	151	1545377288.5489235
16069	send	152	1545377289.3792734
16069	receive	152	1545377289.3795154
16069	send	153	1545377290.056853
16069	receive	153	1545377290.0570998
16069	send	154	1545377291.7490222
16069	receive	154	1545377291.7492692
16069	send	155	1545377294.731178
16069	receive	155	1545377294.7314365
start to measure
16077	fork	40
16077	receive	41	1545377294.8386471
16077	fork	41
16077	receive	42	1545377294.8388002
16077	fork	42
16077	receive	43	1545377294.8389268
16077	fork	43
16077	receive	44	1545377294.8390248
16077	fork	44
16077	receive	45	1545377294.8391197
16077	fork	45
16077	receive	46	1545377294.8392112
16077	fork	46
16077	receive	47	1545377294.8393013
16077	fork	47
16077	receive	48	1545377294.8393924
16077	fork	48
16077	receive	49	1545377294.839481
16077	fork	49
16077	receive	50	1545377294.8395705
16077	fork	50
16077	receive	51	1545377294.8396585
16077	fork	51
16077	receive	52	1545377294.839746
16077	fork	52
16077	receive	53	1545377294.8398352
16077	fork	53
16077	receive	54	1545377294.8399224
16077	fork	54
16077	receive	55	1545377294.8400097
16077	fork	55
16077	receive	56	1545377294.8400986
16077	fork	56
16077	receive	57	1545377294.8401859
16077	fork	57
16077	receive	58	1545377294.8402736
16077	fork	58
16077	receive	59	1545377294.8403602
16077	fork	59
16077	receive	60	1545377294.8404474
16077	fork	60
16077	receive	61	1545377294.8405344
16077	fork	61
16077	receive	62	1545377294.840621
16077	fork	62
16077	receive	63	1545377294.8407068
16077	fork	63
16077	receive	64	1545377294.8407931
16077	fork	64
16077	receive	65	1545377294.8408802
16077	fork	65
16077	receive	66	1545377294.8409672
16077	fork	66
16077	receive	67	1545377294.8410544
16077	fork	67
16077	receive	68	1545377294.8411417
16077	fork	68
16077	receive	69	1545377294.8412282
16077	fork	69
16077	receive	70	1545377294.841316
16077	fork	70
16077	receive	71	1545377294.8414025
16077	fork	71
16077	receive	72	1545377294.8414893
16077	fork	72
16077	receive	73	1545377294.841576
16069	receive	47	1545377294.8540215
16079	fork	48
16069	fork	47
16079	receive	49	1545377294.8541613
16078	fork	32
16078	receive	33	1545377294.8650703
16078	fork	33
16078	receive	34	1545377294.8652265
16077	fork	73
16077	receive	74	1545377294.86543
16077	fork	74
16077	receive	75	1545377294.8656592
16077	fork	75
16077	receive	76	1545377294.8657794
16077	fork	76
16077	receive	77	1545377294.865892
16077	fork	77
16077	receive	78	1545377294.8661263
16077	fork	78
16077	receive	79	1545377294.8662388
16077	fork	79
16077	receive	80	1545377294.8663611
16077	fork	80
16077	receive	81	1545377294.866478
16078	fork	34
16078	receive	35	1545377294.8669078
16078	fork	35
16078	receive	36	1545377294.8670332
16078	fork	36
16078	receive	23	1545377294.8671381
16078	fork	23
16078	receive	37	1545377294.8672369
16078	fork	37
16078	receive	38	1545377294.8673325
16078	fork	38
16078	receive	24	1545377294.8674269
16078	fork	24
16078	receive	25	1545377294.8675191
16078	fork	25
16078	receive	39	1545377294.8676097
16078	fork	39
16078	receive	40	1545377294.8677015
16078	fork	40
16078	receive	41	1545377294.867792
16078	fork	41
16078	receive	42	1545377294.8678803
16078	fork	42
16078	receive	43	1545377294.8679698
16078	fork	43
16078	receive	44	1545377294.8680584
16078	fork	44
16078	receive	45	1545377294.8681479
16078	fork	45
16078	receive	46	1545377294.8682365
16078	fork	46
16078	receive	47	1545377294.8683255
16078	fork	47
16078	receive	48	1545377294.868415
16078	fork	48
16078	receive	49	1545377294.8685036
16078	fork	49
16078	receive	50	1545377294.8685925
16078	fork	50
16078	receive	51	1545377294.8686793
16078	fork	51
16078	receive	52	1545377294.8687663
16078	fork	52
16078	receive	53	1545377294.868853
16078	fork	53
16078	receive	54	1545377294.86894
16078	fork	54
16078	receive	55	1545377294.8690276
16078	fork	55
16078	receive	56	1545377294.8691163
16078	fork	56
16078	receive	57	1545377294.8692038
16078	fork	57
16078	receive	58	1545377294.8692904
16078	fork	58
16078	receive	59	1545377294.869378
16078	fork	59
16078	receive	60	1545377294.8694656
16069	receive	32	1545377294.8542123
16078	fork	60
16078	receive	61	1545377294.8695524
16078	fork	61
16078	receive	62	1545377294.869639
16078	fork	62
16078	receive	63	1545377294.8697257
16078	fork	63
16078	receive	64	1545377294.869812
16078	fork	64
16078	receive	65	1545377294.869899
16078	fork	65
16077	fork	81
16077	receive	82	1545377294.8717542
16077	fork	82
16077	receive	83	1545377294.8719087
16077	fork	83
16077	receive	84	1545377294.8721657
16077	fork	84
16077	receive	85	1545377294.8723664
16077	fork	85
16077	receive	86	1545377294.8725207
16077	fork	86
16077	receive	87	1545377294.8726754
16077	fork	87
16077	receive	88	1545377294.8728402
16077	fork	88
16077	receive	89	1545377294.872999
16077	fork	89
16077	receive	90	1545377294.873149
16077	fork	90
16077	receive	91	1545377294.8732886
16077	fork	91
16077	receive	92	1545377294.8734324
16077	fork	92
16077	receive	93	1545377294.87358
16077	fork	93
16077	receive	94	1545377294.8737378
16077	fork	94
16077	receive	95	1545377294.8738883
16077	fork	95
16077	receive	96	1545377294.874086
16077	fork	96
16077	receive	97	1545377294.874254
16077	fork	97
16077	receive	98	1545377294.8744102
16077	fork	98
16077	receive	99	1545377294.8745549
16077	fork	99
16077	receive	100	1545377294.8746963
16077	fork	100
16077	receive	101	1545377294.8748465
16077	fork	101
16077	receive	102	1545377294.8750014
16077	fork	102
16077	receive	103	1545377294.8751469
16077	fork	103
16077	receive	104	1545377294.8752928
16077	fork	104
16077	receive	105	1545377294.8754385
16077	fork	105
16077	receive	106	1545377294.8755777
16077	fork	106
16077	receive	107	1545377294.8757107
16077	fork	107
16077	receive	108	1545377294.8758483
16077	fork	108
16077	receive	109	1545377294.8759882
16077	fork	109
16077	receive	110	1545377294.8761525
16077	fork	110
16077	receive	111	1545377294.8762584
16077	fork	111
16077	receive	112	1545377294.8763595
16077	fork	112
16077	receive	113	1545377294.8764594
16077	fork	113
16077	receive	47	1545377294.8765602
16077	fork	47
16077	receive	32	1545377294.8766608
16077	fork	32
16077	receive	26	1545377294.8767617
16078	receive	66	1545377294.877375
16078	fork	66
16078	receive	67	1545377294.8775487
16078	fork	67
16078	receive	68	1545377294.8776555
16078	fork	68
16078	receive	69	1545377294.877754
16078	fork	69
16078	receive	70	1545377294.8778486
16078	fork	70
16078	receive	71	1545377294.8779407
16078	fork	71
16078	receive	72	1545377294.8780465
16078	fork	72
16078	receive	73	1545377294.8781374
16078	fork	73
16078	receive	74	1545377294.8782268
16078	fork	74
16078	receive	75	1545377294.8783178
16078	fork	75
16078	receive	76	1545377294.8784063
16078	fork	76
16078	receive	77	1545377294.878495
16078	fork	77
16078	receive	78	1545377294.878583
16078	fork	78
16078	receive	79	1545377294.8786705
16078	fork	79
16078	receive	80	1545377294.8787565
16078	fork	80
16078	receive	81	1545377294.8788433
16078	fork	81
16078	receive	82	1545377294.8789303
16078	fork	82
16078	receive	83	1545377294.8790193
16078	fork	83
16078	receive	84	1545377294.8791058
16078	fork	84
16078	receive	85	1545377294.8791924
16078	fork	85
16078	receive	86	1545377294.8792791
16078	fork	86
16078	receive	87	1545377294.8793652
16078	fork	87
16078	receive	88	1545377294.8794513
16078	fork	88
16078	receive	89	1545377294.879537
16078	fork	89
16078	receive	90	1545377294.879624
16078	fork	90
16078	receive	91	1545377294.8797104
16078	fork	91
16078	receive	92	1545377294.8797991
16078	fork	92
16078	receive	93	1545377294.8798857
16078	fork	93
16078	receive	94	1545377294.8799717
16078	fork	94
16078	receive	95	1545377294.880058
16078	fork	95
16078	receive	96	1545377294.8801444
16078	fork	96
16078	receive	97	1545377294.8802302
16078	fork	97
16078	receive	98	1545377294.880316
16078	fork	98
16078	receive	99	1545377294.8804023
16078	fork	99
16078	receive	100	1545377294.8804884
16078	fork	100
16078	receive	101	1545377294.880577
16078	fork	101
16078	receive	102	1545377294.8806643
16078	fork	102
16078	receive	103	1545377294.8807516
16078	fork	103
16078	receive	104	1545377294.8808389
16078	fork	104
16078	receive	105	1545377294.880926
16078	fork	105
16078	receive	106	1545377294.881013
16078	fork	106
16078	receive	107	1545377294.8810992
16078	fork	107
16078	receive	108	1545377294.8811865
16078	fork	108
16078	receive	109	1545377294.8812733
16078	fork	109
16078	receive	110	1545377294.8813605
16078	fork	110
16078	receive	111	1545377294.8814495
16078	fork	111
16078	receive	112	1545377294.8815367
16078	fork	112
16078	receive	113	1545377294.881624
16078	fork	113
16079	fork	49
16079	receive	50	1545377294.8972147
16069	fork	32
16079	fork	50
16079	receive	51	1545377294.898393
16079	fork	51
16079	receive	52	1545377294.8995018
16079	fork	52
16079	receive	53	1545377294.9016411
16079	fork	53
16079	receive	54	1545377294.9017937
16079	fork	54
16079	receive	55	1545377294.901901
16079	fork	55
16079	receive	56	1545377294.9025507
16079	fork	56
16079	receive	57	1545377294.9026701
16079	fork	57
16079	receive	58	1545377294.9027712
16079	fork	58
16079	receive	59	1545377294.9028668
16079	fork	59
16079	receive	60	1545377294.9029589
16079	fork	60
16079	receive	61	1545377294.9030497
16079	fork	61
16079	receive	62	1545377294.9031394
16079	fork	62
16079	receive	63	1545377294.9032273
16079	fork	63
16079	receive	64	1545377294.9033136
16079	fork	64
16079	receive	65	1545377294.9034007
16079	fork	65
16079	receive	66	1545377294.9034872
16079	fork	66
16079	receive	67	1545377294.903574
16079	fork	67
16079	receive	68	1545377294.9036617
16079	fork	68
16079	receive	69	1545377294.9037485
16079	fork	69
16079	receive	70	1545377294.9038346
16079	fork	70
16079	receive	71	1545377294.9039202
16079	fork	71
16079	receive	72	1545377294.9040055
16079	fork	72
16079	receive	73	1545377294.9040914
16079	fork	73
16079	receive	74	1545377294.9041767
16079	fork	74
16079	receive	75	1545377294.9042623
16079	fork	75
16079	receive	76	1545377294.9043498
16079	fork	76
16079	receive	77	1545377294.9044366
16079	fork	77
16079	receive	78	1545377294.9045234
16079	fork	78
16079	receive	79	1545377294.9046094
16079	fork	79
16079	receive	80	1545377294.904695
16079	fork	80
16079	receive	81	1545377294.904782
16079	fork	81
16079	receive	82	1545377294.9048674
16079	fork	82
16079	receive	83	1545377294.9049537
16079	fork	83
16079	receive	84	1545377294.9050393
16079	fork	84
16079	receive	85	1545377294.905126
16079	fork	85
16079	receive	86	1545377294.9052117
16079	fork	86
16079	receive	87	1545377294.9052978
16079	fork	87
16079	receive	88	1545377294.9053845
16079	fork	88
16079	receive	89	1545377294.9054718
16079	fork	89
16079	receive	90	1545377294.9055586
16079	fork	90
16079	receive	91	1545377294.9056447
16079	fork	91
16079	receive	92	1545377294.9057298
16079	fork	92
16079	receive	93	1545377294.9058154
16079	fork	93
16079	receive	94	1545377294.905901
16079	fork	94
16079	receive	95	1545377294.9140482
16079	fork	95
16079	receive	96	1545377294.9142187
16079	fork	96
16079	receive	97	1545377294.9143221
16079	fork	97
16079	receive	98	1545377294.9144173
16079	fork	98
16079	receive	99	1545377294.9145098
16079	fork	99
16079	receive	100	1545377294.9146006
16079	fork	100
16079	receive	101	1545377294.9146924
16079	fork	101
16079	receive	102	1545377294.9147828
16079	fork	102
16079	receive	103	1545377294.9148743
16079	fork	103
16079	receive	104	1545377294.914964
16079	fork	104
16079	receive	105	1545377294.9150527
16079	fork	105
16079	receive	106	1545377294.9151409
16079	fork	106
16079	receive	107	1545377294.9152288
16079	fork	107
16079	receive	108	1545377294.9153168
16079	fork	108
16079	receive	109	1545377294.9154043
16079	fork	109
16079	receive	110	1545377294.915492
16079	fork	110
16079	receive	111	1545377294.9155793
16079	fork	111
16079	receive	112	1545377294.9156682
16079	fork	112
16079	receive	113	1545377294.9157615
16079	fork	113
16079	receive	114	1545377294.9158502
16079	fork	114
16079	receive	115	1545377294.9159439
16079	fork	115
16079	receive	116	1545377294.9160304
16079	fork	116
16079	receive	117	1545377294.916118
16079	fork	117
16079	receive	118	1545377294.9162047
16079	fork	118
16079	receive	119	1545377294.9162922
16079	fork	119
16079	receive	120	1545377294.9163804
16079	fork	120
16079	receive	121	1545377294.916468
16079	fork	121
16079	receive	122	1545377294.9165542
16079	fork	122
16079	receive	123	1545377294.916641
16079	fork	123
16079	receive	124	1545377294.9167285
16079	fork	124
16079	receive	125	1545377294.9168146
16079	fork	125
16079	receive	126	1545377294.9169006
16079	fork	126
16079	receive	127	1545377294.9169874
16079	fork	127
16079	receive	128	1545377294.9170742
16079	fork	128
16079	receive	129	1545377294.9171612
16079	fork	129
16079	receive	130	1545377294.9172478
16079	fork	130
16079	receive	131	1545377294.9173477
16079	fork	131
16079	receive	132	1545377294.9174356
16079	fork	132
16079	receive	133	1545377294.9175227
16079	fork	133
16079	receive	134	1545377294.9176102
16079	fork	134
16079	receive	135	1545377294.9176989
16079	fork	135
16079	receive	136	1545377294.9177847
