19290	send	0	1545379609.8329918
19290	receive	0	1545379609.8332605
19300	send	1	1545379619.4100301
19301	receive	1	1545379619.4121695
19300	receive	1	1545379619.4270568
19290	receive	1	1545379619.4270496
19302	receive	1	1545379619.4270587
19300	send	2	1545379630.5860322
19290	receive	2	1545379630.587665
19301	receive	2	1545379630.591051
19302	receive	2	1545379630.5990474
19300	receive	2	1545379630.6030536
19290	send	3	1545379633.6820352
19302	receive	3	1545379633.6840165
19301	receive	3	1545379633.687051
19300	receive	3	1545379633.6870947
19290	receive	3	1545379633.6990495
19301	send	4	1545379636.9921992
19290	receive	4	1545379636.9933846
19300	receive	4	1545379636.9956577
19302	receive	4	1545379637.0030468
19301	receive	4	1545379637.00705
19302	send	5	1545379640.6105604
19302	receive	5	1545379640.6108196
19301	receive	5	1545379640.6118226
19300	receive	5	1545379640.6270504
19290	receive	5	1545379640.6350496
19290	send	6	1545379647.6660666
19301	receive	6	1545379647.6676686
19300	receive	6	1545379647.667705
19302	receive	6	1545379647.6790469
19290	receive	6	1545379647.6790524
19290	send	7	1545379648.5660903
19302	receive	7	1545379648.5675626
19290	receive	7	1545379648.578552
19301	receive	7	1545379648.5790477
19300	receive	7	1545379648.5841646
19290	send	8	1545379655.5420434
19301	receive	8	1545379655.543387
19302	receive	8	1545379655.5457928
19300	receive	8	1545379655.5470536
19290	receive	8	1545379655.559047
19302	send	9	1545379655.5601597
19300	receive	9	1545379655.5615432
19290	receive	9	1545379655.5615785
19302	receive	9	1545379655.5670545
19301	receive	9	1545379655.567055
19302	send	10	1545379668.8460233
19290	receive	10	1545379668.8472474
19301	receive	10	1545379668.8472521
19300	receive	10	1545379668.8472514
19302	receive	10	1545379668.8630497
19290	send	11	1545379676.4500425
19302	receive	11	1545379676.45505
19301	receive	11	1545379676.4607298
19300	receive	11	1545379676.4630494
19290	receive	11	1545379676.4670465
19302	send	12	1545379686.5340323
19300	receive	12	1545379686.5351987
19290	receive	12	1545379686.53526
19301	receive	12	1545379686.5390522
19302	receive	12	1545379686.5510502
19300	send	13	1545379694.686032
19302	receive	13	1545379694.6881666
19301	receive	13	1545379694.6881742
19290	receive	13	1545379694.7030458
19300	receive	13	1545379694.708727
19300	send	14	1545379707.6313372
19302	receive	14	1545379707.6331136
19290	receive	14	1545379707.6331186
19301	receive	14	1545379707.6331208
19300	receive	14	1545379707.6418881
19290	send	15	1545379724.2269473
19301	receive	15	1545379724.2291093
19302	receive	15	1545379724.231052
19300	receive	15	1545379724.2390492
19290	receive	15	1545379724.2391088
19290	send	16	1545379747.7855873
19302	receive	16	1545379747.800527
19300	receive	16	1545379747.8005335
19290	receive	16	1545379747.8150482
19301	receive	16	1545379747.815058
19290	send	17	1545379781.620994
19301	receive	17	1545379781.62315
19302	receive	17	1545379781.623141
19300	receive	17	1545379781.6282427
19290	receive	17	1545379781.6288276
19302	send	18	1545379782.0700276
19302	receive	18	1545379782.0708928
19290	receive	18	1545379782.077296
19301	receive	18	1545379782.0772133
19300	receive	18	1545379782.085901
19302	send	19	1545379804.5500784
19300	receive	19	1545379804.5521057
19301	receive	19	1545379804.5590703
19290	receive	19	1545379804.5630658
19302	receive	19	1545379804.5710702
start to measure
19302	send	20	1545379810.5900416
19290	receive	20	1545379810.5931213
19300	receive	20	1545379810.5931215
19302	receive	20	1545379810.6060014
19301	receive	20	1545379811.080898
19301	send	21	1545379823.1220307
19301	receive	21	1545379823.1340058
19302	receive	21	1545379823.1836216
19290	receive	21	1545379823.2851539
19300	receive	21	1545379825.354005
19300	send	22	1545379841.0724328
19301	receive	22	1545379841.090876
19302	receive	22	1545379841.1019979
19300	receive	22	1545379841.1110494
19290	receive	22	1545379841.1304266
19302	send	23	1545379845.0830374
19302	receive	23	1545379845.0848162
19301	receive	23	1545379845.091051
19290	receive	23	1545379845.1430569
19300	receive	23	1545379848.2830446
19301	send	24	1545379853.1823192
19290	receive	24	1545379853.184397
19302	receive	24	1545379853.1950462
19301	receive	24	1545379853.199052
19300	receive	24	1545379856.571045
19300	send	25	1545379859.5060644
19290	receive	25	1545379859.507928
19301	receive	25	1545379859.5079286
19302	receive	25	1545379859.5110497
19300	receive	25	1545379859.5230472
19302	send	26	1545379870.5940056
19302	receive	26	1545379870.6060507
19301	receive	26	1545379870.860459
19290	receive	26	1545379872.7180085
19300	receive	26	1545379873.9790618
19302	send	27	1545379889.4270878
19301	receive	27	1545379889.4339943
19302	receive	27	1545379889.4470563
19301	send	28	1545379890.1125145
19302	receive	28	1545379890.1140976
19301	receive	28	1545379890.1310492
19300	receive	27	1545379891.6180153
19300	receive	28	1545379892.2321773
19300	send	29	1545379892.5850875
19302	receive	29	1545379892.591059
19301	receive	29	1545379892.595337
19300	receive	29	1545379892.6070502
19290	send	27	1545379895.618055
19302	receive	27	1545379895.623051
19302	fork	27
19290	receive	27	1545379895.6350546
19301	receive	27	1545379895.651048
19301	fork	27
19300	receive	27	1545379897.5891368
19300	fork	27
19290	receive	27	1545379899.2390494
19290	fork	27
19290	receive	28	1545379900.3227818
19290	fork	28
19290	receive	29	1545379904.0312612
19290	fork	29
19302	send	30	1545379910.4340646
19301	receive	30	1545379910.4358013
19302	receive	30	1545379910.4510486
19300	receive	30	1545379911.923217
19300	send	31	1545379922.8810706
19300	receive	31	1545379922.8951316
19302	receive	31	1545379923.1913173
19301	receive	31	1545379923.5070457
19290	send	28	1545379927.5478046
19290	receive	28	1545379927.5578175
19302	receive	28	1545379927.8238006
19302	fork	28
19301	receive	28	1545379927.9750473
19301	fork	28
19300	receive	28	1545379928.1430516
19300	fork	28
19290	receive	30	1545379929.5984685
19290	fork	30
19300	send	32	1545379939.6541162
19301	receive	32	1545379939.6564558
19302	receive	32	1545379939.6630516
19300	receive	32	1545379939.675121
19290	receive	31	1545379947.3311012
19290	fork	31
19300	send	33	1545379971.1700442
19302	receive	33	1545379971.1715016
19300	receive	33	1545379971.1864207
19301	receive	33	1545379971.1990485
19290	receive	32	1545379971.2320738
19290	fork	32
19301	send	34	1545379983.1175914
19300	receive	34	1545379983.1285307
19302	receive	34	1545379983.1350474
19301	receive	34	1545379983.138994
19290	send	29	1545380007.5260346
19301	receive	29	1545380007.5279267
19300	receive	29	1545380007.5279257
19300	fork	29
19301	fork	29
19302	receive	29	1545380007.531051
19302	fork	29
19290	receive	29	1545380007.543056
end of measure
19290	send	30	1545380012.963443
19301	receive	30	1545380012.9651566
19301	fork	30
19302	receive	30	1545380012.979048
19302	fork	30
19290	receive	30	1545380012.9830492
19300	receive	30	1545380013.0448732
19300	fork	30
19290	receive	33	1545380016.0590465
19290	fork	33
19290	send	31	1545380019.8501055
19302	receive	31	1545380019.852122
19301	receive	31	1545380019.8521283
19300	receive	31	1545380019.8521237
19300	fork	31
19302	fork	31
19290	receive	31	1545380019.8609617
19301	fork	31
19290	receive	34	1545380033.0656614
19290	fork	34
19290	send	32	1545380052.9188504
19302	receive	32	1545380052.9207332
19301	receive	32	1545380052.920738
19301	fork	32
19300	receive	32	1545380052.9232433
19300	fork	32
19290	receive	32	1545380052.9270604
19302	fork	32
19302	send	35	1545380053.754344
19301	receive	35	1545380053.7670474
19302	receive	35	1545380053.7710588
19300	receive	35	1545380053.8520384
