17057	receive	27	1545377856.623047
17095	receive	27	1545377856.627055
17095	send	28	1545377862.3701053
17093	receive	28	1545377862.3719947
17095	receive	28	1545377862.3807003
17057	receive	28	1545377862.3830464
17094	receive	28	1545377862.3870478
17095	send	29	1545377864.822095
17093	receive	29	1545377864.8239992
17057	receive	29	1545377864.835054
17095	receive	29	1545377864.8390582
17094	receive	29	1545377864.839056
17093	send	30	1545377874.6281059
17095	receive	30	1545377874.629655
17093	receive	30	1545377874.6461682
17057	receive	30	1545377874.6516988
17094	receive	30	1545377874.6590526
17093	send	31	1545377879.6871388
17094	receive	31	1545377879.6883466
17057	receive	31	1545377879.6910548
17095	receive	31	1545377879.6990447
17095   fork    31
17093	receive	31	1545377879.6990535
17093   fork    31
17057	send	32	1545377884.8544369
17093	receive	32	1545377884.8559263
17095	receive	32	1545377884.856179
17094	receive	32	1545377884.8630486
17057	receive	32	1545377884.8710523
17094	send	33	1545377908.918277
17095	receive	33	1545377908.9196944
17093	receive	33	1545377908.9230533
17094	receive	33	1545377908.9350548
17057	receive	33	1545377908.9432619
17093	send	34	1545377912.5870464
17093	receive	34	1545377912.5873404
17057	receive	34	1545377912.5910559
17094	receive	34	1545377912.5910556
17095	receive	34	1545377912.5928423
17057	send	35	1545377932.3420715
17094	receive	35	1545377932.3435216
17093	receive	35	1545377932.351582
17095	receive	35	1545377932.3551826
17057	receive	35	1545377932.3591785
end of measure
